scenario,replicate,family,mask,cardinality,reference_value,planning_value
severe,9,operational,56,3,4.431211205006788,4.431211205006788
severe,9,operational,57,4,4.419850251830459,4.428392144021974
severe,9,operational,58,4,4.934856624647647,4.934854618167227
severe,9,operational,59,5,4.935489050905614,4.935470480599797
severe,9,operational,60,4,4.43078602038967,4.43078602038967
severe,9,operational,61,5,4.419586343652787,4.428118792691121
severe,9,operational,62,5,4.9543484786247465,4.9543484786247465
severe,9,operational,63,6,4.936723883500134,4.936705992110449
severe,9,retained_certificates,0,0,0.0,0.0
severe,9,retained_certificates,1,1,4.048704100390459,4.048704100390459
severe,9,retained_certificates,2,1,4.250460065173048,4.250460065173048
severe,9,retained_certificates,3,2,4.298607099299786,4.309097183748138
severe,9,retained_certificates,4,1,1.5042737428048003,1.5042737428048003
severe,9,retained_certificates,5,2,4.048704100390459,4.048704100390459
severe,9,retained_certificates,6,2,4.250460065173048,4.250460065173048
severe,9,retained_certificates,7,3,4.298607099299786,4.309097183748138
severe,9,retained_certificates,8,1,1.0274772649150687,1.0426285545473961
severe,9,retained_certificates,9,2,4.048704100390459,4.048704100390459
severe,9,retained_certificates,10,2,4.250460065173048,4.250460065173048
severe,9,retained_certificates,11,3,4.298607099299786,4.309097183748138
severe,9,retained_certificates,12,2,1.645707592835679,1.6577631278712879
severe,9,retained_certificates,13,3,4.048704100390459,4.048704100390459
severe,9,retained_certificates,14,3,4.250460065173048,4.250460065173048
severe,9,retained_certificates,15,4,4.298607099299786,4.309097183748138
severe,9,retained_certificates,16,1,2.856468819556037,2.856468819556037
severe,9,retained_certificates,17,2,4.048713182342706,4.048704100390459
severe,9,retained_certificates,18,2,4.250460065173048,4.250460065173048
severe,9,retained_certificates,19,3,4.298607099299786,4.309097183748138
severe,9,retained_certificates,20,2,2.856468819556037,2.856468819556037
severe,9,retained_certificates,21,3,4.048713182342706,4.048704100390459
severe,9,retained_certificates,22,3,4.250460065173048,4.250460065173048
severe,9,retained_certificates,23,4,4.298607099299786,4.309097183748138
severe,9,retained_certificates,24,2,2.856468819556037,2.856468819556037
severe,9,retained_certificates,25,3,4.048713182342706,4.048704100390459
severe,9,retained_certificates,26,3,4.250460065173048,4.250460065173048
severe,9,retained_certificates,27,4,4.298607099299786,4.309097183748138
severe,9,retained_certificates,28,3,2.856468819556037,2.856468819556037
severe,9,retained_certificates,29,4,4.048713182342706,4.048704100390459
severe,9,retained_certificates,30,4,4.250460065173048,4.250460065173048
severe,9,retained_certificates,31,5,4.298607099299786,4.309097183748138
severe,9,retained_certificates,32,1,2.582601474313024,2.582601474313024
severe,9,retained_certificates,33,2,4.048704100390459,4.048704100390459
severe,9,retained_certificates,34,2,4.250460065173048,4.250460065173048
severe,9,retained_certificates,35,3,4.298607099299786,4.309097183748138
severe,9,retained_certificates,36,2,2.582608261312296,2.582601474313024
severe,9,retained_certificates,37,3,4.048704100390459,4.048704100390459
severe,9,retained_certificates,38,3,4.250460065173048,4.250460065173048
severe,9,retained_certificates,39,4,4.298607099299786,4.309097183748138
severe,9,retained_certificates,40,2,2.5826766823764036,2.582601474313024
severe,9,retained_certificates,41,3,4.048704100390459,4.048704100390459
severe,9,retained_certificates,42,3,4.250460065173048,4.250460065173048
severe,9,retained_certificates,43,4,4.298607099299786,4.309097183748138
severe,9,retained_certificates,44,3,2.5826834693756755,2.582601474313024
severe,9,retained_certificates,45,4,4.048704100390459,4.048704100390459
severe,9,retained_certificates,46,4,4.250460065173048,4.250460065173048
severe,9,retained_certificates,47,5,4.298607099299786,4.309097183748138
severe,9,retained_certificates,48,2,2.8840033214718197,2.880694434106762
severe,9,retained_certificates,49,3,4.048713182342706,4.048704100390459
severe,9,retained_certificates,50,3,4.250460065173048,4.250460065173048
severe,9,retained_certificates,51,4,4.298607099299786,4.309097183748138
severe,9,retained_certificates,52,3,2.8840033214718197,2.880694434106762
severe,9,retained_certificates,53,4,4.048713182342706,4.048704100390459
severe,9,retained_certificates,54,4,4.250460065173048,4.250460065173048
severe,9,retained_certificates,55,5,4.298607099299786,4.309097183748138
severe,9,retained_certificates,56,3,2.8840033214718197,2.880694434106762
severe,9,retained_certificates,57,4,4.048713182342706,4.048704100390459
severe,9,retained_certificates,58,4,4.250460065173048,4.250460065173048
severe,9,retained_certificates,59,5,4.298607099299786,4.309097183748138
severe,9,retained_certificates,60,4,2.8840033214718197,2.880694434106762
severe,9,retained_certificates,61,5,4.048713182342706,4.048704100390459
severe,9,retained_certificates,62,5,4.250460065173048,4.250460065173048
severe,9,retained_certificates,63,6,4.298607099299786,4.309097183748138
severe,10,operational,0,0,0.0,0.0
severe,10,operational,1,1,2.7719173608735024,2.771787505705184
severe,10,operational,2,1,2.6671066076072005,2.6671066076072005
severe,10,operational,3,2,3.2631049802406986,3.263001372929041
severe,10,operational,4,1,0.9189650296117513,0.9189650296117513
severe,10,operational,5,2,2.7719173608734984,2.7717875057051806
severe,10,operational,6,2,2.7807551483250683,2.7804748104882773
severe,10,operational,7,3,3.2578846171762295,3.257774022472821
severe,10,operational,8,1,0.28705174329818917,0.28699281254847353
severe,10,operational,9,2,2.773351505030141,2.773143767871291
severe,10,operational,10,2,2.657299885520419,2.6572892931728824
severe,10,operational,11,3,3.2631049802406875,3.2630013729290304
severe,10,operational,12,2,0.9211159802113507,0.9211159802113507
severe,10,operational,13,3,2.773351505041954,2.7731437678832367
severe,10,operational,14,3,2.780755148324549,2.7804748104877417
severe,10,operational,15,4,3.25788461716796,3.2577740224645266
severe,10,operational,16,1,2.727695577613475,2.727695577613475
severe,10,operational,17,2,3.497565342502863,3.4975503358913875
severe,10,operational,18,2,2.9456209706284087,2.942396141475683
severe,10,operational,19,3,3.5502346971934844,3.5502332623551185
severe,10,operational,20,2,3.3141904098703256,3.3141904098703256
severe,10,operational,21,3,3.513114634560054,3.51306321115751
severe,10,operational,22,3,3.523060743956714,3.523060743956714
severe,10,operational,23,4,3.6373668653596605,3.6373649613308796
severe,10,operational,24,2,2.7344043634018647,2.7344043634018647
severe,10,operational,25,3,3.525135682130901,3.5251329764241195
severe,10,operational,26,3,2.945575788164459,2.94234945448091
severe,10,operational,27,4,3.551376309621631,3.551372174211833
severe,10,operational,28,3,3.312401903345185,3.312401903345185
severe,10,operational,29,4,3.5239909330471626,3.5239730902390667
severe,10,operational,30,4,3.523060775187309,3.523060775187309
severe,10,operational,31,5,3.6437321978909933,3.6437312903805807
severe,10,operational,32,1,0.99607889246324,0.995810218792287
severe,10,operational,33,2,2.771917360873557,2.7717875057052384
severe,10,operational,34,2,2.6671066076072005,2.6671066076072005
severe,10,operational,35,3,3.263104980240508,3.2630013729288603
severe,10,operational,36,2,1.0569555506480368,1.0489179396261203
severe,10,operational,37,3,2.771917360873555,2.7717875057052357
severe,10,operational,38,3,2.7807551483254027,2.7804748104886223
severe,10,operational,39,4,3.2578846171665345,3.257774022463097
severe,10,operational,40,2,0.9961509172929137,0.9958102187936211
severe,10,operational,41,3,2.773351505031584,2.7731437678727504
severe,10,operational,42,3,2.657299885520997,2.6572892931734557
severe,10,operational,43,4,3.263104980241077,3.2630013729294
severe,10,operational,44,3,1.0595598510940345,1.0514669656837858
severe,10,operational,45,4,2.773351505028062,2.7731437678691897
severe,10,operational,46,4,2.780755148324957,2.7804748104881623
severe,10,operational,47,5,3.257884617168467,3.2577740224650347
severe,10,operational,48,2,3.3729930357450306,3.3729930357450306
severe,10,operational,49,3,3.5308377287847366,3.530823788641194
severe,10,operational,50,3,3.3242060444718584,3.324184318900579
severe,10,operational,51,4,3.575840273185454,3.5758378637186228
severe,10,operational,52,3,3.362833537636406,3.362833537636406
severe,10,operational,53,4,3.523982626988518,3.523939749172862
severe,10,operational,54,4,3.523060745874725,3.5230607458747256
severe,10,operational,55,5,3.6380819662206445,3.638080031153666
severe,10,operational,56,3,3.3729929866160346,3.3729929866160346
severe,10,operational,57,4,3.541724671579101,3.541719090670389
severe,10,operational,58,4,3.3242207536472614,3.324198857227062
severe,10,operational,59,5,3.5745355484302377,3.574531934354936
severe,10,operational,60,4,3.3628335376175134,3.3628335376175134
severe,10,operational,61,5,3.5374118963646737,3.5373987490210874
severe,10,operational,62,5,3.5230607451966405,3.52306074519664
severe,10,operational,63,6,3.64373219788199,3.6437312903715773
severe,10,retained_certificates,0,0,0.0,0.0
severe,10,retained_certificates,1,1,2.5188422699533577,2.5188422699533577
severe,10,retained_certificates,2,1,2.649929750304998,2.649929750304998
severe,10,retained_certificates,3,2,2.847585861174288,2.8613667887233216
severe,10,retained_certificates,4,1,0.2536613154473377,0.2502752785819995
severe,10,retained_certificates,5,2,2.5188422699533577,2.5188422699533577
severe,10,retained_certificates,6,2,2.649929750304998,2.649929750304998
severe,10,retained_certificates,7,3,2.847585861174288,2.8613667887233216
severe,10,retained_certificates,8,1,0.10070888895286512,0.11488859620208114
severe,10,retained_certificates,9,2,2.5188422699533577,2.5188422699533577
severe,10,retained_certificates,10,2,2.649929750304998,2.649929750304998
severe,10,retained_certificates,11,3,2.847585861174288,2.8613667887233216
severe,10,retained_certificates,12,2,0.264471394161907,0.25888907468590094
severe,10,retained_certificates,13,3,2.5188422699533577,2.5188422699533577
severe,10,retained_certificates,14,3,2.649929750304998,2.649929750304998
severe,10,retained_certificates,15,4,2.847585861174288,2.8613667887233216
severe,10,retained_certificates,16,1,2.281402435394912,2.281402435394912
severe,10,retained_certificates,17,2,2.6509331713060487,2.650298551743253
severe,10,retained_certificates,18,2,2.6642276876734936,2.6619677237965615
severe,10,retained_certificates,19,3,2.85253597043572,2.865087895660332
severe,10,retained_certificates,20,2,2.281402435394912,2.281402435394912
severe,10,retained_certificates,21,3,2.6509331713060487,2.650298551743253
severe,10,retained_certificates,22,3,2.6642276876734936,2.6619677237965615
severe,10,retained_certificates,23,4,2.85253597043572,2.865087895660332
severe,10,retained_certificates,24,2,2.281402435394912,2.281402435394912
severe,10,retained_certificates,25,3,2.6509331713060487,2.650298551743253
severe,10,retained_certificates,26,3,2.6642276876734936,2.6619677237965615
severe,10,retained_certificates,27,4,2.85253597043572,2.865087895660332
severe,10,retained_certificates,28,3,2.281402435394912,2.281402435394912
severe,10,retained_certificates,29,4,2.6509331713060487,2.650298551743253
severe,10,retained_certificates,30,4,2.6642276876734936,2.6619677237965615
severe,10,retained_certificates,31,5,2.85253597043572,2.865087895660332
severe,10,retained_certificates,32,1,0.9820711594449749,0.9820711594449749
severe,10,retained_certificates,33,2,2.5188792377729876,2.5191320783965763
severe,10,retained_certificates,34,2,2.649929750304998,2.649929750304998
severe,10,retained_certificates,35,3,2.847585861174288,2.8613667887233216
severe,10,retained_certificates,36,2,0.9844050192060125,0.9841250339168601
severe,10,retained_certificates,37,3,2.5188792377729876,2.5191320783965763
severe,10,retained_certificates,38,3,2.649929750304998,2.649929750304998
severe,10,retained_certificates,39,4,2.847585861174288,2.8613667887233216
severe,10,retained_certificates,40,2,0.9821872205027189,0.9820807921060881
severe,10,retained_certificates,41,3,2.5188792377729876,2.5191320783965763
severe,10,retained_certificates,42,3,2.649929750304998,2.649929750304998
severe,10,retained_certificates,43,4,2.847585861174288,2.8613667887233216
severe,10,retained_certificates,44,3,0.9844695052091188,0.9841250339168601
severe,10,retained_certificates,45,4,2.5188792377729876,2.5191320783965763
severe,10,retained_certificates,46,4,2.649929750304998,2.649929750304998
severe,10,retained_certificates,47,5,2.847585861174288,2.8613667887233216
severe,10,retained_certificates,48,2,2.28140268964673,2.281402435394912
severe,10,retained_certificates,49,3,2.6509331713060487,2.650298551743253
severe,10,retained_certificates,50,3,2.6642276876734936,2.6619677237965615
severe,10,retained_certificates,51,4,2.85253597043572,2.865087895660332
severe,10,retained_certificates,52,3,2.28140268964673,2.281402435394912
severe,10,retained_certificates,53,4,2.6509331713060487,2.650298551743253
severe,10,retained_certificates,54,4,2.6642276876734936,2.6619677237965615
severe,10,retained_certificates,55,5,2.85253597043572,2.865087895660332
severe,10,retained_certificates,56,3,2.28140268964673,2.281402435394912
severe,10,retained_certificates,57,4,2.6509331713060487,2.650298551743253
severe,10,retained_certificates,58,4,2.6642276876734936,2.6619677237965615
severe,10,retained_certificates,59,5,2.85253597043572,2.865087895660332
severe,10,retained_certificates,60,4,2.28140268964673,2.281402435394912
severe,10,retained_certificates,61,5,2.6509331713060487,2.650298551743253
severe,10,retained_certificates,62,5,2.6642276876734936,2.6619677237965615
severe,10,retained_certificates,63,6,2.85253597043572,2.865087895660332
severe,11,operational,0,0,0.0,0.0
severe,11,operational,1,1,2.824271136868012,2.82452395797566
severe,11,operational,2,1,2.9686265745826734,2.9686265745826734
severe,11,operational,3,2,3.574948931481474,3.576342753942348
severe,11,operational,4,1,0.596891524285045,0.5977103375666228
severe,11,operational,5,2,2.8242711369838602,2.8245239580913903
severe,11,operational,6,2,3.1160003253712505,3.1169265164063504
severe,11,operational,7,3,3.567056070475581,3.5685139375706934
severe,11,operational,8,1,0.6072600271782926,0.6068034891365794
severe,11,operational,9,2,2.8242711368175657,2.8245239579252703
severe,11,operational,10,2,2.9599454619875867,2.9598799901246027
